1,212.00000000000003,226.0,38.0,27.0,1
1,369.0,193.0,74.0,126.0,1
1,488.0,192.0,49.0,134.0,1
1,544.0,200.0,32.0,104.0,1
1,522.0,198.0,31.0,95.0,1
2,224.00000000000003,210.0,34.0,101.0,1
2,189.00000000000003,202.0,54.0,114.0,1
2,312.0,202.0,71.0,123.0,1
2,385.99999999999994,206.0,24.0,97.0,1
2,408.00000000000006,204.0,23.0,100.0,1
2,440.0,209.0,40.0,96.0,1
2,502.0,206.0,110.0,50.0,1
2,158.0,227.0,36.0,28.0,1
2,430.99999999999994,204.0,14.0,20.0,1
2,441.99999999999994,205.0,14.0,22.0,1
2,478.0,202.0,12.0,59.0,1
3,141.0,228.0,39.0,28.0,1
3,320.0,223.0,20.0,24.0,1
3,339.0,229.0,32.0,35.0,1
3,384.0,210.0,52.0,48.0,1
3,474.0,204.0,22.0,70.0,1
3,450.0,203.0,14.0,62.0,1
3,428.00000000000006,203.0,26.0,69.0,1
3,348.00000000000006,204.0,53.0,102.0,1
3,298.0,206.0,29.0,100.0,1
3,326.0,280.0,15.0,24.0,1
3,207.0,204.0,66.0,116.0,1
3,112.0,218.0,45.0,95.0,1
3,84.0,203.0,35.0,110.0,1
4,473.00000000000006,202.0,28.0,75.0,1
4,446.0,201.0,17.0,59.0,1
4,433.00000000000006,200.0,21.0,74.0,1
4,305.0,214.0,18.0,43.0,1
4,237.0,210.0,56.0,51.0,1
4,188.0,230.0,40.0,37.0,1
4,269.0,204.0,52.0,102.0,1
4,214.0,203.0,36.0,104.0,1
4,131.0,200.0,60.0,118.0,1
4,32.0,213.0,34.0,98.0,1
4,1.9999999999999996,204.0,36.0,108.0,1
4,494.0,213.0,87.0,44.0,1
4,318.0,223.0,22.0,26.0,1
5,37.0,236.0,34.0,37.0,1
5,96.0,218.0,52.0,49.0,1
5,308.00000000000006,223.0,28.0,23.0,1
5,366.0,221.0,68.0,38.0,1
5,57.0,203.0,56.0,114.0,1
5,139.0,209.0,38.0,99.0,1
5,187.99999999999997,207.0,52.0,100.0,1
5,422.0,200.0,33.0,83.0,1
5,461.99999999999994,195.0,14.0,69.0,1
5,466.99999999999994,196.0,29.0,82.0,1
6,0.0,221.0,16.0,52.0,1
6,5.999999999999998,208.0,39.0,104.0,1
6,67.0,213.0,29.0,92.0,1
6,86.0,211.0,37.0,96.0,1
6,125.0,208.0,43.0,96.0,1
6,379.0,198.0,38.0,91.0,1
6,420.99999999999994,205.0,24.0,79.0,1
6,453.0,201.0,30.0,82.0,1
6,285.00000000000006,223.0,94.0,37.0,1
7,16.0,214.0,30.0,88.0,1
7,47.0,211.0,36.0,94.0,1
7,77.0,210.0,28.0,92.0,1
7,326.0,200.0,38.0,92.0,1
7,389.0,201.0,23.0,83.0,1
7,308.0,222.0,23.0,26.0,1
7,255.0,220.0,61.0,36.0,1
7,139.0,226.0,36.0,26.0,1
7,421.99999999999994,202.0,17.0,80.0,1
7,450.0,206.0,15.0,68.0,1
8,245.0,217.0,29.0,36.0,1
8,139.0,226.0,34.0,27.0,1
8,306.0,225.0,29.0,22.0,1
8,516.0,222.0,40.0,39.0,1
8,394.0,204.0,33.0,85.0,1
8,376.0,204.0,28.0,88.0,1
8,333.00000000000006,205.0,31.0,84.0,1
8,262.0,202.0,48.0,97.0,1
8,24.0,214.0,22.0,90.0,1
8,0.0,217.0,37.0,91.0,1
9,611.0,141.0,27.0,150.0,1
9,201.0,202.0,58.0,96.0,1
9,35.00000000000001,221.0,13.0,40.0,1
9,272.0,207.0,43.0,85.0,1
9,316.0,204.0,37.0,93.0,1
9,339.0,205.0,29.0,85.0,1
9,250.0,221.0,32.0,30.0,1
9,137.0,228.0,36.0,23.0,1
9,362.0,218.0,80.0,45.0,1
10,60.0,221.0,17.0,39.0,1
10,159.00000000000003,205.0,34.0,92.0,1
10,205.0,206.0,48.0,90.0,1
10,252.0,204.0,44.0,95.0,1
10,284.0,202.0,28.0,93.0,1
10,308.00000000000006,222.0,28.0,26.0,1
10,190.0,221.0,36.0,47.0,1
10,100.0,225.0,71.0,44.0,1
10,559.0,154.0,50.0,158.0,1
11,227.0,206.0,32.0,93.0,1
11,185.99999999999997,205.0,46.0,96.0,1
11,143.0,212.0,53.0,86.0,1
11,106.0,206.0,38.0,91.0,1
11,93.0,221.0,14.0,38.0,1
11,259.0,222.0,27.0,24.0,1
11,1.0000000000000009,230.0,35.0,43.0,1
11,304.0,224.0,31.0,23.0,1
11,524.0,165.0,41.0,135.0,1
11,86.0,220.0,13.0,39.0,1
12,177.0,212.0,130.0,68.0,1
12,143.0,214.0,27.0,68.0,1
12,305.0,223.0,30.0,24.0,1
12,266.0,223.0,20.0,17.0,1
12,430.0,224.0,13.0,31.0,1
12,452.0,204.0,61.0,52.0,1
12,533.0,202.0,24.0,51.0,1
12,506.0,174.0,38.0,122.0,1
12,160.99999999999997,208.0,32.0,92.0,1
12,118.0,208.0,50.0,97.0,1
12,74.0,210.0,50.0,88.0,1
12,49.0,210.0,37.0,88.0,1
13,517.0,185.0,37.0,107.0,1
13,170.0,219.0,12.0,42.0,1
13,159.0,218.0,15.0,42.0,1
13,136.0,226.0,32.0,27.0,1
13,92.99999999999999,211.0,38.0,91.0,1
13,48.0,210.0,46.0,94.0,1
13,9.999999999999998,212.0,36.0,90.0,1
13,0.0,217.0,18.0,83.0,1
13,205.99999999999997,207.0,146.0,59.0,1
14,39.99999999999999,214.0,37.0,87.0,1
14,197.99999999999997,219.0,22.0,42.0,1
14,193.0,217.0,13.0,38.0,1
14,308.0,222.0,29.0,27.0,1
14,63.99999999999999,217.0,61.0,55.0,1
14,0.0,217.0,49.0,53.0,1
14,137.0,226.0,38.0,28.0,1
14,280.0,226.0,15.0,17.0,1
15,308.0,225.0,27.0,22.0,1
15,368.00000000000006,216.0,71.0,47.0,1
15,451.99999999999994,213.0,37.0,47.0,1
15,137.0,225.0,37.0,28.0,1
15,278.0,225.0,20.0,15.0,1
15,235.0,213.0,14.0,47.0,1
15,227.00000000000003,214.0,13.0,45.0,1
15,0.0,217.0,18.0,83.0,1
16,114.00000000000003,220.0,124.0,48.0,1
16,261.0,214.0,22.0,44.0,1
16,281.0,225.0,20.0,13.0,1
16,305.0,225.0,30.0,21.0,1
17,540.0,191.0,22.0,97.0,1
17,0.9999999999999964,212.0,64.0,65.0,1
17,137.0,225.0,40.0,28.0,1
17,308.0,223.0,30.0,23.0,1
18,30.0,223.0,14.0,36.0,1
18,0.0,213.0,38.0,50.0,1
18,136.0,226.0,39.0,27.0,1
18,306.0,224.0,30.0,22.0,1
18,491.99999999999994,191.0,39.0,99.0,1
18,46.0,222.0,13.0,36.0,1
18,58.0,220.0,13.0,39.0,1
19,456.0,189.0,35.0,104.0,1
19,309.0,224.0,28.0,23.0,1
19,134.0,226.0,39.0,27.0,1
19,75.0,226.0,17.0,34.0,1
19,29.000000000000004,223.0,14.0,36.0,1
19,17.0,223.0,16.0,36.0,1
19,1.9999999999999996,226.0,16.0,36.0,1
19,60.0,224.0,14.0,37.0,1
20,307.0,222.0,29.0,25.0,1
20,134.0,226.0,38.0,27.0,1
20,410.0,189.0,32.0,103.0,1
20,93.0,225.0,22.0,33.0,1
20,116.0,222.0,16.0,36.0,1
20,72.0,226.0,14.0,33.0,1
20,43.99999999999999,223.0,18.0,36.0,1
20,15.0,225.0,15.0,36.0,1
21,386.99999999999994,189.0,42.0,107.0,1
21,149.0,223.0,21.0,37.0,1
21,141.0,224.0,13.0,39.0,1
21,101.00000000000001,224.0,19.0,35.0,1
21,77.0,224.0,16.0,38.0,1
21,58.0,222.0,14.0,37.0,1
21,47.0,222.0,15.0,31.0,1
21,33.0,224.0,16.0,38.0,1
21,306.0,223.0,30.0,26.0,1
21,120.0,224.0,9.0,27.0,1
22,413.00000000000006,235.0,31.0,26.0,1
22,452.0,217.0,63.0,40.0,1
22,306.0,222.0,23.0,26.0,1
22,319.0,202.0,52.0,104.0,1
22,190.0,223.0,16.0,36.0,1
22,174.0,219.0,20.0,45.0,1
22,140.0,228.0,32.0,26.0,1
22,122.0,225.0,15.0,36.0,1
22,65.0,224.0,14.0,33.0,1
22,53.0,221.0,14.0,36.0,1
22,40.0,225.0,16.0,35.0,1
22,18.0,226.0,15.0,37.0,1
22,2.999999999999999,227.0,13.0,36.0,1
22,131.0,222.0,16.0,38.0,1
22,107.00000000000001,227.0,17.0,35.0,1
23,82.99999999999999,228.0,162.0,49.0,1
23,273.0,222.0,65.0,40.0,1
23,240.99999999999997,204.0,52.0,104.0,1
23,223.0,219.0,18.0,27.0,1
23,209.0,221.0,16.0,24.0,1
23,42.0,223.0,17.0,37.0,1
23,27.0,224.0,14.0,35.0,1
23,17.0,223.0,13.0,36.0,1
24,162.0,205.0,49.0,104.0,1
24,229.0,219.0,22.0,42.0,1
24,260.0,219.0,13.0,39.0,1
24,307.0,223.0,29.0,24.0,1
24,425.0,220.0,18.0,50.0,1
24,452.0,217.0,108.0,56.0,1
24,136.0,224.0,32.0,30.0,1
24,13.000000000000007,227.0,107.0,45.0,1
24,43.99999999999999,221.0,13.0,18.0,1
24,36.0,223.0,10.0,24.0,1
24,28.000000000000004,222.0,13.0,24.0,1
25,52.0,222.0,15.0,38.0,1
25,41.00000000000001,221.0,17.0,40.0,1
25,88.0,208.0,56.0,102.0,1
25,139.0,226.0,35.0,30.0,1
25,308.0,224.0,29.0,26.0,1
25,354.00000000000006,202.0,86.0,62.0,1
25,455.99999999999994,201.0,74.0,56.0,1
25,296.0,219.0,18.0,40.0,1
25,258.0,222.0,22.0,37.0,1
25,219.00000000000003,220.0,19.0,40.0,1
25,206.0,220.0,13.0,42.0,1
25,192.0,217.0,17.0,46.0,1
26,287.0,218.0,12.0,17.0,1
26,276.0,217.0,13.0,20.0,1
26,385.99999999999994,218.0,19.0,29.0,1
26,406.0,213.0,18.0,32.0,1
26,512.0,213.0,46.0,53.0,1
26,264.0,212.0,127.0,51.0,1
26,138.0,226.0,37.0,28.0,1
26,112.00000000000001,224.0,12.0,29.0,1
26,56.0,222.0,15.0,34.0,1
26,428.00000000000006,218.0,13.0,30.0,1
27,0.0,218.0,12.0,37.0,1
27,299.0,216.0,20.0,44.0,1
27,317.0,214.0,15.0,43.0,1
27,329.0,218.0,15.0,39.0,1
27,352.0,217.0,18.0,35.0,1
27,399.0,214.0,14.0,35.0,1
27,411.99999999999994,211.0,14.0,33.0,1
27,67.0,219.0,124.0,51.0,1
27,426.0,213.0,16.0,36.0,1
28,17.0,220.0,18.0,40.0,1
28,274.0,216.0,18.0,45.0,1
28,332.0,212.0,16.0,45.0,1
28,345.0,214.0,12.0,33.0,1
28,355.0,214.0,17.0,39.0,1
28,383.0,213.0,15.0,36.0,1
28,402.0,211.0,13.0,36.0,1
28,414.0,210.0,12.0,37.0,1
28,420.99999999999994,216.0,19.0,31.0,1
28,308.00000000000006,224.0,28.0,22.0,1
28,139.0,226.0,35.0,27.0,1
28,124.0,224.0,13.0,29.0,1
28,107.99999999999999,223.0,13.0,27.0,1
29,43.00000000000001,221.0,12.0,36.0,1
29,33.0,221.0,12.0,36.0,1
29,243.0,217.0,14.0,43.0,1
29,361.0,213.0,12.0,36.0,1
29,371.0,214.0,13.0,36.0,1
29,385.99999999999994,213.0,14.0,36.0,1
29,425.0,211.0,16.0,38.0,1
29,410.0,212.0,17.0,38.0,1
29,308.00000000000006,223.0,28.0,23.0,1
29,139.0,226.0,37.0,27.0,1
29,111.0,222.0,13.0,31.0,1
29,128.0,224.0,12.0,26.0,1
30,307.0,223.0,29.0,24.0,1
30,138.0,226.0,37.0,27.0,1
30,212.0,218.0,14.0,44.0,1
30,361.0,214.0,12.0,34.0,1
30,370.99999999999994,212.0,14.0,37.0,1
30,389.0,221.0,12.0,28.0,1
30,399.0,214.0,14.0,34.0,1
30,420.99999999999994,213.0,14.0,32.0,1
30,57.0,224.0,14.0,33.0,1
30,41.0,222.0,14.0,37.0,1
30,112.99999999999999,223.0,13.0,31.0,1
31,51.00000000000001,223.0,12.0,39.0,1
31,180.0,217.0,18.0,45.0,1
31,344.0,217.0,17.0,37.0,1
31,335.0,220.0,12.0,38.0,1
31,410.99999999999994,209.0,14.0,39.0,1
31,422.0,212.0,15.0,35.0,1
31,305.0,225.0,32.0,22.0,1
31,136.0,226.0,42.0,28.0,1
31,122.00000000000001,225.0,14.0,28.0,1
31,113.0,224.0,12.0,28.0,1
32,319.0,223.0,17.0,24.0,1
32,138.0,228.0,14.0,22.0,1
32,164.0,227.0,12.0,23.0,1
32,309.0,217.0,15.0,40.0,1
32,152.0,221.0,14.0,42.0,1
32,125.0,224.0,14.0,30.0,1
32,0.0,220.0,22.0,88.0,1
33,0.0,220.0,40.0,85.0,1
33,272.0,218.0,22.0,43.0,1
33,82.99999999999999,216.0,18.0,86.0,1
33,92.99999999999999,212.0,36.0,90.0,1
33,307.0,222.0,28.0,26.0,1
33,137.0,226.0,35.0,26.0,1
33,469.0,209.0,14.0,34.0,1
34,137.0,227.0,37.0,27.0,1
34,175.0,223.0,45.0,31.0,1
34,257.0,223.0,19.0,16.0,1
34,307.0,221.0,31.0,27.0,1
34,416.0,190.0,26.0,104.0,1
34,393.0,182.0,34.0,114.0,1
34,0.0,209.0,20.0,99.0,1
35,138.0,226.0,34.0,28.0,1
35,215.99999999999997,223.0,32.0,24.0,1
35,266.0,224.0,17.0,16.0,1
35,306.0,225.0,31.0,23.0,1
35,544.0,218.0,15.0,27.0,1
35,417.0,190.0,25.0,102.0,1
35,396.0,180.0,42.0,119.0,1
35,163.0,202.0,54.0,103.0,1
36,416.0,191.0,26.0,101.0,1
36,395.0,184.0,32.0,114.0,1
36,533.0,188.0,25.0,100.0,1
36,250.99999999999997,204.0,57.0,99.0,1
36,525.0,217.0,33.0,33.0,1
36,302.0,225.0,34.0,23.0,1
36,229.0,224.0,27.0,22.0,1
36,136.0,226.0,44.0,29.0,1
37,537.0,204.0,20.0,49.0,1
37,511.99999999999994,187.0,39.0,107.0,1
37,420.0,230.0,23.0,65.0,1
