1,213.5,226.25,37.75,29,0.860352
1,378.25,204.25,58.5,112.5,0.831543
1,491,194.625,55,127.625,0.813965
1,542.5,201.75,34,98,0.611816
1,359.5,229.125,13.5,10.25,0.596191
1,592,201.875,34,99.625,0.498291
1,348.5,230.375,12,9.25,0.418457
1,373.25,230.25,12.5,11.75,0.37085
1,371.75,229.25,15,22,0.251709
1,364.25,229.375,12.5,10.25,0.158203
1,487,205.875,18,49.625,0.146606
1,366.75,229.5,15.5,18.75,0.104797
1,348,229.75,12,10.75,0.0900269
1,371,238.75,14,18,0.0491943
1,530,202.125,23,46.625,0.0471191
1,531,207.875,18,25.25,0.0315552
1,534.5,202.25,28,34.75,0.0302277
1,534.5,212.125,32,93.375,0.0253754
1,354.5,228.375,16.5,13.375,0.0246582
1,371.75,211.75,21,59.5,0.0237732
1,603,216.75,28,81,0.021225
1,544,201.625,26,53.125,0.0208282
1,375,207.375,64.5,108.625,0.016037
1,374.75,225.625,13,20.625,0.0157013
1,484,202.5,24,78.5,0.0148926
1,213.375,226.125,36.625,29.875,0.013916
1,526,204.625,17,42.125,0.0111542
1,588,207.25,24,90.5,0.0105057
1,539.5,204.875,17,40.125,0.0102386
1,345.75,228.75,10.5,10.75,0.00950623
1,537,204.75,26,60.25,0.00907135
1,374.25,205.5,67,113,0.00899506
1,213.375,226.125,36.625,29.875,0.00750732
1,345.5,229.25,11,10,0.00715256
1,359.25,228.625,14,11.25,0.00683212
1,2.57812,318.25,43.2969,63,0.00632858
1,543.5,199.375,23,29.75,0.0062027
1,373.25,230.25,12.5,11.75,0.00612259
1,552,198,20,45.75,0.00598145
1,489,202.875,65,112.625,0.00569916
1,593,202.5,35,99,0.00540924
1,489.25,196.25,56.25,127,0.00535583
1,481.75,207.5,14.25,41.5,0.00530624
1,484.75,199.5,33.75,109,0.00522614
1,527,201.375,15,27.75,0.00490189
1,514,196.375,32,38.75,0.0047493
1,592.5,201.375,35,101.625,0.00464249
1,90.125,141.125,271.375,214.375,0.00457382
1,90.125,141.125,271.375,214.375,0.0040741
1,557,203.875,21,69.125,0.00396729
1,559.5,209.125,33,77.125,0.0039444
1,545.5,202.875,30,94.625,0.00383186
1,90.125,141.125,271.375,214.375,0.00366783
1,359.25,228.75,14,11,0.002985
1,537.5,203.875,38,89.625,0.00283051
1,591,235.375,16,61.125,0.00282288
1,367.25,232.375,27.5,46.625,0.00270653
1,348.5,230.25,12.5,9.75,0.00259972
1,432.5,218.75,13.5,33.25,0.00256348
1,473.5,166.5,85,169,0.00249672
1,525,197.375,33,95.875,0.00247574
1,373,229.625,13,12.875,0.00247383
1,339.25,228.125,8.5,11.75,0.00231552
1,348,227.125,13.5,16.625,0.00225639
1,364.25,229.375,12.5,10.25,0.00213051
1,208.5,220.5,49.75,45,0.00208855
1,367,209.375,45,104.125,0.0020237
1,377,225.25,14,15.75,0.00196838
1,574,204.5,23,54.5,0.00185871
1,370,229.625,16,21.625,0.00174809
1,534,197.125,34,27.5,0.00169086
1,487,205.875,18,49.625,0.00166512
1,510.5,169.25,108,171,0.00156784
1,371.75,211.75,21,59.5,0.00144863
1,371,238.75,14,18,0.00133705
1,382.25,260.75,61.5,56,0.00133324
1,487,205.875,18,49.625,0.00125504
1,371.25,229.25,15.5,22,0.00124741
1,528,194.5,25,29.25,0.00123692
1,364.25,227.375,17,18.125,0.00111389
1,523,194.125,30,32.75,0.00108433
1,418.75,209.75,21.5,50,0.00107002
1,487,198.75,15.5,37.25,0.00102711
1,617,206.375,22,54.875,0.00102139
1,585.5,201.25,11,34.75,0.00100803
2,504,206.375,109,53.875,0.921387
2,319.5,209.25,65,111,0.842773
2,156.625,225.375,36.75,29.625,0.802734
2,394.75,204,38,100.5,0.785645
2,197.625,199.125,35.75,116.375,0.773438
2,219.25,209.625,40.5,100.875,0.768555
2,430.75,199.5,26,88.5,0.737305
2,445,200.5,34,101,0.570312
2,294.25,230,11.5,9.25,0.493164
2,373.25,211.125,53,89.875,0.306396
2,300.75,229.875,15,8.5,0.240112
2,306.75,229.5,13.5,8.5,0.227783
2,322.5,229.25,11,8.5,0.150879
2,458.5,206,28,75,0.1203
2,191.25,215,45.5,80.5,0.102661
2,319,229,11.5,9.75,0.0745239
2,390,207.75,28,88,0.0418091
2,436,206.125,32.5,87.375,0.0374756
2,159,226.625,33.25,26.375,0.0305176
2,374.5,226.25,8.5,24,0.0214691
2,432.75,201.375,19,44.625,0.0211029
2,476.5,211,13.5,51.75,0.020401
2,392.25,203.125,22,38.125,0.0189667
2,454.75,201.25,19,27.5,0.0180359
2,195.125,222.25,23.5,61.5,0.0112762
2,316.25,210.125,71.5,111.125,0.0108871
2,503.5,205.75,108,56.5,0.00972748
2,439,199.875,25.5,30.5,0.0096283
2,222.25,214.75,38.5,92.5,0.00926208
2,369,222,19,39.5,0.00898743
2,220.375,210.375,38.375,99.875,0.0087738
2,503,206.75,109,54.5,0.00868225
2,157.75,226,35.75,29,0.00791931
2,349.25,195,79.5,126,0.00678635
2,319.5,209.25,65,111,0.00673676
2,297.25,227.125,18.5,14.625,0.00670242
2,430.25,202.25,28.5,84.5,0.00636292
2,185.125,184.625,88.125,149.875,0.00602722
2,396.25,204.75,36.5,99.5,0.00600052
2,295,230.25,11,9,0.00590134
2,422,201.5,20,71.25,0.00587082
2,396.5,204.5,36.5,100,0.00575638
2,389,212.75,19.5,64.5,0.00556946
2,431,206.125,17.5,28,0.00552368
2,436.25,202.75,15.5,24,0.00546646
2,451,199.25,16,21.25,0.00533295
2,433,203.5,39,91,0.00508118
2,317.5,224.875,15.5,25.625,0.00502777
2,478.75,206.125,10,26.75,0.00471115
2,226,211,21,47,0.00458908
2,449,205.75,29,88,0.00452042
2,303.75,227.5,18,15,0.0045166
2,417.75,203.75,18.5,31.5,0.00424194
2,197.125,206,47.375,106.5,0.00397873
2,309.75,230.25,13.5,13,0.00390244
2,473.5,209.875,15,18.25,0.00377083
2,316.5,221.5,21.5,45.5,0.00346756
2,430.5,200.375,25,85.125,0.00319099
2,189.125,219.75,14,49,0.00292587
2,360.25,172.75,109,166.5,0.00288391
2,338.75,230.75,55.5,87.5,0.00284576
2,172.125,227.875,24.75,27.125,0.00277519
2,449,205.75,29,88,0.00273895
2,316.5,221.5,21.5,45.5,0.00270081
2,322.5,229.25,11,8.5,0.00258255
2,589.5,195.125,20,18,0.00257683
